gene,GSM3290067,GSM3290068,GSM3290069,GSM3290070,GSM3290075,GSM3290077,GSM3290082,GSM3290084,GSM3290099,GSM3290103,GSM3290105,GSM3290107,GSM3290108,GSM3290109,GSM3290113,GSM3290116,GSM3290126,GSM3290127,GSM3290129,GSM3290136,GSM3290138,GSM3290140,GSM3290143,GSM3290148
GAB3,5.7844674,5.569167,6.0188638,5.7345978,5.8068406,5.8556386,5.9893384,5.7442486,6.3411338,6.0903188,5.7265622,5.7778316,5.8542536,7.0772958,6.0209818,5.5479858,5.7966814,5.4684298,6.0499378,5.512794,5.7055568,6.2837838,5.7001052,6.308054
STRIP1,5.8293572,5.6077242,6.0532636,5.9172764,5.6926084,5.7909398,5.9081674,6.0180534,5.9476254,5.8833012,5.4662994,5.9875892,5.9356078,6.2973308,6.22465,5.968501,5.9388682,6.1608472,5.8003338,5.7388438,5.6537164,5.6732528,5.9208086,5.793396
ADAM28,5.3936386,5.3550528,5.7279282,5.792696,6.0236796,4.990941,5.635693,5.9923532,7.0043042,6.1096336,5.6842886,4.9916462,6.0425168,6.7025662,7.7307922,6.2380132,5.194656,6.6361738,5.5038242,5.5646628,5.5660564,6.489512,6.4253142,5.642208
DCK,5.8131948,5.3308706,5.8128466,5.4631752,5.6138962,5.4410916,5.7586512,5.9990094,6.1549026,6.2749166,5.6118624,5.7170788,5.7101324,7.0325398,6.450669,5.6059158,5.958102,5.6385688,5.7453172,6.1786816,5.8487702,6.1568978,5.6525916,6.0282402
SETDB2,5.2221406,5.5563518,5.8379322,5.6656004,5.6708624,5.5419288,6.0687742,5.8296356,5.9720152,6.0403622,5.4929258,5.577916,5.7466812,6.6916132,6.4845956,5.76262,5.5188026,5.5148518,5.6503168,6.032798,6.110641,6.1730732,5.6638954,6.0278754
CD2,6.3710696,6.0598436,5.5741434,5.700692,5.6583028,5.7734998,6.284827,5.4071908,7.1916518,5.8480806,5.9610854,5.2908106,6.4320978,8.5776138,7.2642882,6.1712096,6.1591534,5.4864136,5.6758482,5.8984046,5.6145196,6.0041074,5.3629544,6.3706952
CD3E,5.9368386,5.5864482,5.8654078,5.7697132,5.517335,6.3857004,5.6256594,5.3999056,7.1640172,6.0019982,6.068418,5.4441186,6.3167362,8.5262752,7.0720828,6.28948,6.0060776,5.424157,5.339679,5.7453172,5.6481102,6.423886,5.5255808,6.1778832
VHL,5.2658774,5.8208708,5.7615404,5.702119,5.938158,5.6627862,5.720132,5.604913,6.0515258,5.9237904,5.631454,5.7947087,5.8922688,6.0496254,6.3387482,6.1170062,5.7413204,5.8251504,5.9500868,5.900893,5.7404974,5.867175,5.8535322,5.865755
C17orf62,5.551089,5.797048,6.2907356,5.9124306,5.8299816,5.8419714,5.791537,5.581961,6.0544562,5.630024,5.874826,5.7424944,5.6624254,6.1851328,6.2596954,5.8955168,5.7178494,5.7700252,5.7174614,5.4989344,5.6015288,5.7029316,5.7059192,5.8217846
OSBPL3,5.493984,5.5529964,5.9197166,5.676904,5.9023996,6.2732554,5.7690762,5.8872836,5.853704,5.6425958,6.1538378,5.3155318,5.9153362,6.450669,6.7766766,5.9886252,5.6772044,5.6084302,5.5908918,5.5962714,5.2242332,6.3132764,6.4047526,5.8181128
GTF2A1L,6.1005864,6.4400446,5.510124,6.559174,6.6341908,5.761188,6.0659586,5.8167014,5.18363,5.5372764,6.1504846,6.461855,5.647449,5.5354502,5.7481834,5.3028266,5.6227322,6.0951224,5.7930928,5.9705132,6.7643838,5.8819412,6.6195688,5.4705862
CCM2,5.7164508,5.4995488,5.643349,5.7432296,5.7767474,5.6922264,5.9253278,5.852771,6.1704246,5.7225016,5.666309,5.9289768,5.8973528,6.2244922,6.219831,5.8815988,5.6910812,5.5588984,5.6708624,5.776347,5.8483934,5.8286534,5.766549,5.5664838
METTL13,5.8107978,5.2744574,5.7086206,5.4535634,5.4374146,5.6561378,5.7145282,5.5112568,5.8286534,6.0268288,5.317429,5.7564346,5.862304,6.0836698,5.9571554,5.8777448,5.7044106,5.6364624,5.6392808,5.6600812,5.9267864,5.9603496,5.8556386,5.4989344
ZNF639,5.8640108,6.063833,5.6399948,5.7648512,5.858622,5.643349,5.8930214,5.920092,5.9156636,5.9163528,5.8046414,5.9321804,5.8597054,5.4766994,5.6712112,5.8699028,6.1194232,5.790228,6.1685308,6.0467928,6.0192636,5.6389622,5.9919948,5.6792106
ATP2A3,5.671541,5.901289,5.4942768,5.631454,5.4090582,6.046454,6.4778424,6.1817796,6.5279354,5.5278604,5.7286458,5.0157342,5.9339638,6.3774594,6.6314922,5.7645254,5.1583112,6.2745626,5.4830958,5.7225016,5.2704414,5.5487652,5.3612188,5.4662994
SLC9A3R1,5.826382,5.2786834,5.8751712,5.6498736,5.548414,6.0109878,5.8848298,5.8075888,6.3881372,5.4393702,5.4744804,5.4887996,5.929623,6.5921515,6.3996276,5.8862634,5.7525098,6.0027778,5.4942768,5.3165172,5.4744804,5.5139344,5.727131,6.1439728
GGA3,6.0083932,5.6327276,5.5908918,5.6389622,5.5285406,5.649027,5.7955724,5.7297332,5.8640108,5.5682232,5.3950804,5.8389666,5.6666056,6.1283536,5.875516,5.7859192,5.620305,5.6213388,5.4936616,5.887578,5.7469906,5.4798812,5.8884777,5.4913007
TRIM14,5.9900174,5.5086288,6.248672,5.5274604,5.5950894,5.7999912,5.567437,5.6114902,6.0032252,5.4386766,5.6876294,5.569167,6.0745944,6.5519492,6.4033142,6.2859136,5.5410508,5.5108666,5.5320952,5.225707,5.997429,5.8219802,5.8453538,5.7589784
TFIP11,5.5369252,5.7265622,5.5201516,5.5334912,5.465308,5.7560096,5.6811556,5.5898116,6.1821368,5.450054,5.2721438,5.962647,5.7955724,6.2323582,6.2422278,5.6862284,5.4643208,5.975603,5.8493816,5.489183,5.5615994,5.9607096,5.9217822,5.3199928
GIMAP1,5.295693,5.4116102,5.78058,5.4687812,5.0194676,5.0758716,6.5225128,6.173825,6.4732852,5.9180148,5.376146,5.7428032,5.9977366,6.6856498,5.6800624,5.6718244,5.6656004,5.258044,5.9339638,5.763724,6.2969896,5.5603296,5.674317,5.7039686
ARHGEF18,6.0516938,5.5233724,5.996682,5.5062626,5.6199518,5.6926084,5.7992816,5.500339,5.997429,5.7243774,5.5541244,5.8431068,6.1225748,6.285507,5.75756,5.7293912,5.8497764,5.642208,5.5603296,5.6466696,5.7401434,5.8251504,5.6231286,5.7703796
DSP,6.0338744,6.6386512,6.0757704,4.9772488,4.9196646,5.8977606,4.9602299,5.8966788,4.3203714,4.8915588,5.7711706,5.5369252,6.389379,4.1827308,5.4830958,5.487792,6.4569147,6.1968884,5.9260294,5.952562,5.5574176,5.1224712,6.0788668,5.9005298
CNTRL,5.4788076,5.3939524,5.6525916,5.5584572,5.4421234,5.536177,5.4639584,5.7999912,6.1522338,5.6795844,5.4204944,5.7895076,5.9440362,6.6985608,6.4980082,5.3974056,5.585201,5.9433688,5.6399948,5.8172439,5.6019106,5.9944168,5.6989564,5.8833012
HCST,5.8188832,5.6721454,6.94654,6.5965298,5.7086206,6.5189362,5.4712762,4.9685606,6.5045958,5.168185,6.4656196,5.5699022,5.7891604,7.5107494,6.5691078,5.9149324,5.3753694,5.6616274,5.791537,5.7275276,5.6070272,5.763724,5.548414,6.0192636
GZMK,7.3084908,6.4106382,5.869605,5.855287,5.4382075,6.667865,5.9878906,4.9053442,6.9472938,4.7256844,6.8175344,5.2277241,6.7916292,10.335618,9.024019,7.0638736,6.6461224,4.4216372,5.867175,5.7651832,5.7128944,5.1984258,5.124894,5.7158154
CASP3,5.7869464,5.6131738,5.2744574,5.561284,5.8072276,5.5119792,5.9659318,5.5191636,6.2741772,5.8840478,5.3264774,5.360077,5.618911,5.738141,6.4642246,5.6926084,5.7697132,6.0425168,5.8423686,6.103547,5.5927072,5.569514,5.7236738,5.896234
RASGRP1,5.3264774,5.1604504,5.4546056,5.4007064,6.0392066,5.6929138,6.1468452,6.1220266,6.8014302,5.9451096,5.7170788,5.184585,5.5723376,7.7829642,7.1323636,6.8417182,7.0386212,5.324896,5.9970444,5.1295604,5.1597594,5.4561132,5.9776394,5.8347024
CCL19,4.5488062,4.8861944,8.2536136,6.2296922,4.524665,5.5386592,4.6608646,4.834941,5.5606548,4.5146706,6.149754,6.101005,5.5148518,8.7868678,7.6635206,8.1299328,5.5824838,4.9776476,5.4315528,4.6302348,6.6925968,5.635,5.5927072,4.9572416
PARP15,5.8296356,5.7490199,6.5806166,6.125436,5.2603092,5.3399842,5.485709,5.1347232,6.341797,5.6834552,5.3461746,5.3399842,5.9388682,6.8688586,7.2898186,5.7259386,5.0710706,5.451554,5.8970486,5.194656,5.4245282,5.7275276,6.1716072,5.9476254
ITGAL,4.9388062,4.8141622,6.5713854,5.4295258,5.040284,5.8382432,6.037078,5.2462346,7.5750038,5.5078408,4.7355043,5.2263138,6.012188,7.6227334,6.301852,6.3210298,5.2282356,4.8386758,5.8282762,4.6738132,4.952625,5.697519,5.2834764,6.5018956
CEP97,5.6195692,5.5198546,5.415484,5.431421,5.567437,5.8157926,6.1349242,5.6364624,5.5354502,5.7160886,5.4323683,5.587937,5.7297332,6.0282402,6.3332532,5.5163352,5.593525,5.5761736,5.4443974,5.8453538,5.708193,5.8032386,5.5682232,5.7560096
NLRC5,5.2847255,4.988099,5.6407558,5.5252378,5.3963332,6.2352132,6.2239892,5.6537164,6.6743818,5.4701716,5.1401394,6.324043,5.8663926,7.2219476,6.3099218,6.4589824,5.6374968,6.056592,5.6940156,5.415484,5.6642998,5.5166762,5.5058904,5.672537
VPS33A,5.502186,5.6165598,5.6992992,5.4710168,5.3270298,5.6568508,5.7459658,5.3449088,5.6986072,5.5097012,4.9891918,5.6672986,5.738141,6.3469734,6.3288834,5.2663589,5.4546056,5.4643208,5.6270504,5.7564346,5.7029316,5.9138802,5.5354502,5.4720258
PRKCQ,6.3188782,5.9321804,5.6114902,5.4609286,5.8840478,5.9306854,5.8419714,5.8157926,6.5559932,5.3375658,5.430194,5.0980824,5.732557,6.927172,6.2907356,6.4656196,5.9963018,5.5941494,5.8538758,5.9015736,5.7342422,5.4151576,6.4316736,4.9412582
CSF2RA,5.2828956,4.7439488,5.4802512,5.6277338,5.5563518,5.1039158,5.4593256,5.7413204,5.968501,5.1130992,5.671541,5.3254508,5.1526274,6.2166514,5.5905136,5.733062,5.5804878,5.384519,5.4681462,5.326116,5.6747008,5.8751712,5.6907416,5.8724866
FAM102A,5.8848298,5.7859192,5.8837566,5.450054,5.706748,5.7535038,5.4744804,5.6814274,5.4280722,5.5270654,5.6699984,5.428426,5.7752426,6.8556462,6.1704246,5.7675494,5.938158,5.8046414,5.3562128,5.3992256,5.2572608,5.5156098,5.4109728,6.241728
WNT2,5.1323748,5.292275,6.0128868,5.9567368,6.2037846,5.6903286,5.5570034,5.6541536,5.3679505,5.9916438,6.4567774,5.7025632,5.6323894,4.395769,4.497016,5.3574884,5.4535634,5.7010608,5.5548396,5.3571932,5.5365618,6.4910834,5.5723376,5.5372764
HSPA2,5.4493938,5.1770472,5.0057752,5.515235,5.7571854,4.9189914,6.0555702,6.1330108,5.7600134,5.7690762,5.1793836,6.3657136,5.4999194,4.5705104,4.9023362,5.4431314,5.612501,5.9652456,5.3626158,6.024101,5.4929258,5.3719898,5.7977602,5.2198448
ITK,5.2898364,5.6750522,5.2750142,6.0854238,5.3004934,6.154168,4.8047284,5.234273,6.8390284,4.9891918,5.9090183,5.201454,6.5385654,8.7159304,7.7286808,6.4102062,6.8005696,5.3674628,5.2930464,5.34661,5.6996996,6.330567,5.1963522,4.6589948
MIA-RAB4B,5.5595708,5.6263352,5.4956908,5.5744462,5.2769874,5.631454,5.6638954,5.4904354,5.756871,5.2298542,5.1660048,5.720865,5.877319,6.0016228,5.671541,5.9225184,5.4667044,5.5086288,5.3534264,5.3964986,5.9374678,5.6862284,5.538352,5.2647712
TFEC,5.1458,5.1685342,5.4161338,5.5078408,5.1701548,5.5305139,5.7039686,5.1688784,5.9877399,5.3654388,5.1575868,5.3809778,5.0995448,6.3807726,6.3317762,5.5467135,5.0067202,5.0684438,5.4432834,5.6199518,5.642208,5.6888808,5.6827222,5.506624
STAT4,5.2384284,5.425564,5.3632696,5.4656658,5.618085,5.765573,5.6303474,6.1005864,6.6581552,5.6530016,5.6656004,5.3092472,5.4784286,7.260784,6.7682634,6.2884042,5.9730368,6.0664026,6.2085172,5.4129506,5.4524102,5.4861082,6.0195828,5.9131556
ICAM3,5.395376,4.9741416,6.0544562,5.6834552,5.2151798,6.2802292,4.9678572,5.1214284,6.4347148,5.2310242,5.7352248,4.9144276,5.338589,6.2837838,6.6064232,5.6081232,5.5643688,5.3750278,5.501017,5.9536244,5.5581678,5.0036232,4.9467306,5.0987966
SEMA4D,5.4064646,5.5664838,5.4662994,5.7275276,5.2535676,6.5099298,5.1638408,5.0133506,5.9131556,5.3581684,5.69329,5.4766994,5.8895346,7.3068508,7.1363512,5.6583028,5.5252378,5.3988372,5.175413,5.3118848,5.4337164,5.647449,5.326116,5.5115936
DIP2C,5.488107,5.8200186,5.4864136,5.6819424,5.735637,5.8827254,5.5422994,5.700692,5.3125428,5.459954,5.9596216,6.0106032,5.4873972,5.4528014,5.1942644,5.811876,5.7304962,5.6466696,5.9027676,5.7240866,5.489183,5.6530016,5.7413204,5.625304
AP1G2,5.3181822,5.3443924,5.450054,5.5139344,5.2767074,5.4082836,5.8125148,5.4371048,5.8584562,5.5764874,5.1549866,5.6811556,5.6762324,6.0675886,5.710501,5.9839822,5.1377406,5.3181822,5.4170055,5.1134358,5.7152472,5.5619108,5.4321824,5.3251974
PTPN22,5.5657688,5.3574884,5.524144,5.6015288,5.51844,5.5430452,5.7155616,5.6195692,6.536793,5.6782372,5.467782,5.1519714,5.3461746,7.0409736,6.0023592,5.7446318,5.4457748,5.467452,5.80104,5.5176332,5.4978722,5.5685096,5.706748,5.2744574
TNFSF8,5.510124,5.9630672,5.7571854,5.41368,5.1685342,6.49459,4.652779,5.2144706,5.5081616,5.1255166,6.6349564,5.8325862,5.8890742,8.0019848,7.3660036,5.552603,6.3963212,5.512794,4.7231788,5.2033936,5.5180204,6.358243,5.0825552,4.51501
ABCC10,5.2500762,5.4454654,5.7479102,5.4639584,5.5636068,5.618911,5.6689104,5.513186,5.4097934,5.5747564,5.4191262,5.4578178,5.4568528,5.9666472,5.835464,5.5434486,5.3284528,5.4698104,5.1875732,5.3567866,5.577557,5.3640208,5.3506266,5.7149334
C1orf115,6.1936784,5.751857,5.6320978,5.3604232,5.4524102,5.6953352,5.4609286,5.6800624,5.4478078,5.4557592,5.6284718,6.0285584,6.0754834,4.653588,4.7287482,5.5764874,5.4056622,5.5495506,5.5201516,5.4474312,5.531783,5.34066,5.442795,5.6656004
ARHGAP4,4.9403282,4.8896668,6.1757894,5.5201516,5.3604232,5.734849,5.2441572,5.5764874,5.9300318,5.2425282,5.1395484,5.3135372,5.4946022,6.3447652,5.720132,5.6732528,4.9310456,5.1220294,5.4798812,5.3644902,5.3881534,5.3089186,5.232368,4.9227058
HLA-DOA,5.1544662,5.517335,6.325183,4.7560722,5.4619656,5.2685102,5.7304962,5.591267,6.5411174,5.5216862,5.6135374,5.805342,5.563082,7.317588,6.1464516,6.329772,5.7135426,5.1999818,5.7802282,5.403958,5.4056622,5.324896,6.0395286,6.1118908
GTPBP8,5.5491018,5.5491018,5.561284,5.4363548,5.506624,5.2239554,5.2790324,5.1849088,5.5654038,5.5646628,5.3378786,5.4337164,5.314929,5.9868548,5.7243774,5.253914,5.3574884,5.3946208,5.4461036,5.5233724,5.4568528,5.5033808,5.4417628,5.4315528
SLAMF6,6.0304128,5.97091,5.6143652,5.404278,4.8198538,5.9473004,5.540318,4.5665932,7.0976784,5.0213852,5.4248656,5.372958,6.4681102,9.2225648,7.8488278,5.5430452,5.639642,5.1963522,4.4763156,6.1619356,5.3213284,6.6318616,5.2269366,4.7621884
APOBEC3C,5.285866,5.3284528,5.463482,5.4734128,5.5426764,5.1911526,5.7152472,5.3333512,5.8944442,5.5204704,5.071667,5.4280722,5.349643,6.7093528,6.1220266,5.9508538,5.5038242,5.412591,5.4356354,5.1731032,5.556632,5.6270504,5.1939222,5.7660718
FMNL1,5.0477952,5.0382938,5.6143652,5.2633984,5.5073402,5.4448214,5.4731056,5.4151576,6.0702226,5.0970842,5.425564,5.227276,5.5898116,6.0109878,5.6250124,5.6659578,5.3352482,5.2937154,5.2890506,4.7094482,5.2748238,5.2083448,5.3429382,5.9049589
GPR34,5.5410508,5.9332632,5.8270622,5.7582668,5.5078408,5.5426764,4.9539802,4.8782594,5.3168618,5.3733296,5.0980824,5.3432382,5.7795724,6.8634742,5.4386766,4.8900158,5.5307234,5.3313615,4.8960596,5.5986534,5.5372764,6.231895,5.2083448,5.1688784
CORO7,5.5495506,5.5479858,5.5487652,5.5636068,5.5093252,5.6323894,5.3165172,5.2023348,5.5804878,5.2716522,5.3178682,5.4656658,5.5263028,5.958102,5.5204704,5.6666056,5.3438606,5.6135374,5.3640208,5.2384284,5.311126,5.6266758,5.3270298,5.2472528
RAD51B,5.409412,5.3977078,5.500339,5.5764874,5.3204158,5.5685096,5.3646602,5.7197922,5.9551264,5.488107,5.4431314,5.4410916,5.268887,6.0180534,5.8984046,5.9433688,5.4992612,5.4371048,5.6850904,5.5007168,5.3416872,5.6092786,5.6572342,5.708193
DNAJA3,5.4245282,5.44862,5.322881,5.5442272,4.9957906,5.3999056,5.5931286,5.232083,5.5400158,5.4781032,5.2441572,5.4818858,5.4788076,5.6762324,5.8419714,5.403958,5.3482314,5.3349076,5.3294814,5.697519,5.3578956,5.5188026,5.3950804,5.4366618
RFWD3,5.6111528,5.2576538,5.2870334,5.4482546,5.1130992,5.507019,5.4252548,5.41368,5.6642998,5.292275,5.1685342,5.4744804,5.3604232,5.8626258,5.7001052,5.4112508,5.5959576,5.367783,5.4841936,5.600821,5.5062626,5.6122126,5.1404984,5.5947526
ADAMTS2,5.1553358,5.2519286,5.1514498,5.8389666,5.5908918,4.9400046,5.407901,5.2737742,4.5765514,5.207634,5.2613888,5.4393702,5.6353816,4.8251136,4.9122076,4.8742202,5.4805026,5.2900982,4.9023362,5.2704414,5.6592824,5.7694348,5.201867,4.920864
AMZ2P1,5.2506676,5.207634,6.0090035,5.0735858,5.3291162,4.29614,4.963902,5.649491,6.4933346,5.8640108,5.2430462,5.7682906,5.0600148,6.543291,5.5968736,5.1695414,5.2818828,5.338589,5.9113892,5.8600764,5.3884614,6.1170062,5.9314884,5.1331156
LINC00597,5.1539848,5.0223122,5.0453796,5.3694668,5.8101112,5.2225068,5.4017674,5.3701226,4.915371,6.1064634,5.9659318,5.4631752,5.3232274,4.585617,5.0831972,4.8951278,6.0331678,5.5687764,5.3578956,5.3534264,5.3059392,5.6926084,5.0919898,5.217692
1-Mar,5.7525098,6.0836698,5.4493938,5.6323894,5.9822946,5.4208966,5.0166806,5.0216758,4.8957866,5.538997,5.2797292,5.7491864,5.9872488,4.85497,4.656352,4.8525764,5.121095,5.64492,4.8710354,5.5289314,5.700692,5.3508032,5.0600148,5.404278
DLG5,5.874826,5.635,5.5990612,5.7279282,5.6163144,5.6152848,5.7311104,5.6163144,5.0016032,5.2232354,5.3798012,5.7320526,5.4824786,5.0500206,5.1170734,5.4755802,5.53581,5.683087,5.3258412,5.372958,5.4082836,5.4010658,5.6031178,5.2528404
TMEM237,5.53581,5.8646608,5.28552,5.459954,5.713274,5.567437,4.990277,5.551089,5.2485692,5.6503168,5.302466,5.5198546,5.0719778,4.6687576,4.9378498,5.1188652,5.4788076,5.6176016,6.0358586,5.9149324,5.3791548,5.3884614,5.4151576,5.2662146
DLGAP1-AS1,5.058902,4.9888594,5.2985514,5.4332956,5.8341428,4.792145,4.920864,5.9172764,5.8550018,5.2525746,5.634549,4.988099,5.148518,6.3171124,5.5299578,5.6981852,5.9700358,5.0477952,5.7877654,5.1470762,5.3694668,5.5797778,5.5503578,5.40319
CXCL9,6.8137056,4.9396842,4.7858698,4.671877,4.7747062,5.1414852,5.0749138,5.5782748,7.2952512,5.354406,4.770092,7.7322136,5.8096808,9.488973,7.442187,7.2270804,6.936636,5.3188068,4.615814,5.1549866,7.5024576,7.1414456,6.28948,4.2981314
TRAF5,5.0105044,5.281148,5.2366676,5.359435,5.5330974,5.4731056,5.3070702,5.3791548,5.6425958,5.5927072,5.4619656,5.475991,5.2221406,6.668575,5.9908114,5.5650548,5.7174614,5.3151804,5.4132712,5.3258412,5.3280528,5.7090442,5.1149654,5.6858714
MCOLN2,5.1261798,4.5618804,5.4407962,5.3719898,5.6943816,6.2584288,5.253276,5.5340376,5.6382244,5.784145,4.7136538,5.065808,5.2211698,7.1310686,6.2478518,5.7694348,5.3004934,5.9610854,6.3288834,5.025612,5.0358536,5.5883026,5.304569,5.0496836
IKZF1,5.045786,5.7345978,5.3032642,5.4467934,5.2370994,5.4086128,5.4129506,5.024199,5.9889992,4.9978442,4.9062656,4.915017,5.766549,7.38375,6.8226662,5.6847342,5.404278,5.4805026,5.0831972,5.0060976,5.2441572,5.6277338,4.9324884,5.1458
IPCEF1,5.6729304,5.5422994,5.6361514,5.2516282,4.792145,5.9692936,5.1737802,5.301238,5.497169,5.5380046,5.772131,5.0678492,5.465308,7.404753,6.405679,5.0533162,5.7243774,5.513186,5.2818828,5.506624,5.0678492,5.9385058,5.2391664,5.8382432
TRAF3,5.2493986,5.0791974,5.1863638,5.3129636,5.0009644,5.3852952,5.6564492,5.3926314,5.6960552,5.0319358,5.2549862,4.995172,5.0772334,5.697834,6.2904326,6.006809,5.5086288,5.6775952,5.3284528,4.6419978,5.2549862,5.316172,5.3826616,5.5548396
CHMP7,5.026588,5.4366618,5.4734128,5.3849492,5.0553286,5.4824786,5.2506676,5.187279,5.5048546,5.1984258,5.3584648,5.3888254,5.313883,5.826382,5.618911,5.6382244,5.3950804,5.3297912,5.246547,5.3791548,5.4223058,5.2045076,5.313883,5.279342
NFE2L3,5.3035308,5.0191272,5.1347232,4.9034352,5.2613888,5.672537,5.4802512,5.9652456,5.8194784,4.7704034,5.451554,5.415484,5.1231372,6.0630532,5.7424944,5.2493986,5.5677806,5.3329976,5.1215688,5.0226502,5.0817286,5.8550018,5.220506,5.5923866
PTGDR,5.1510684,5.6886916,5.7514636,4.952625,5.2732234,5.4507386,5.8128466,5.118504,6.3364138,5.42343,5.2546376,4.8924352,5.0791974,6.6898562,5.6374968,4.4647268,4.7755584,5.1049146,6.0323988,5.5507138,5.0169624,5.1130992,4.7573686,6.060598
STAT5A,5.5414356,5.088011,5.6169234,5.366127,5.177966,5.2838284,5.285866,5.1631592,5.3401412,4.8775858,4.8836624,5.3530418,5.4467934,5.9256214,5.6051684,5.3733296,5.1572972,5.787438,5.1069496,5.4035188,5.2048188,5.138564,5.1272038,5.0925818
ZBTB25,5.2070046,5.0675202,5.2685102,5.4552254,5.2790324,5.1586132,5.4003184,5.280536,5.4740846,5.3056394,5.1217092,5.1059358,5.5710562,6.1287056,5.6217578,5.533792,5.4490292,5.1320612,5.3482314,5.2740546,4.8571534,5.581961,4.9906172,5.75756
NRBP2,5.8046414,5.430194,5.3420036,5.175741,5.7124708,5.5714678,5.4589654,5.463482,5.116797,5.3838178,5.4727492,5.4975146,5.4992612,5.0202976,5.220506,5.1776876,5.3132246,5.280536,5.3780408,5.0804576,5.4363548,5.247881,5.4204944,5.6687558
SIGIRR,5.1519714,5.4992612,5.493285,5.5714678,5.2949966,5.5719028,5.5307234,5.0367956,5.5581678,5.324582,5.3895666,5.0849798,5.5078408,5.8490854,5.3056394,5.4010658,5.1723688,4.8733742,5.2026182,5.3999056,5.2184058,5.3242042,5.2306646,5.2350976
MCM6,4.7747062,5.0509784,5.1377406,5.2784899,4.9563038,5.4808464,5.0987966,5.3409994,5.3619452,5.194656,5.1526274,5.023539,4.9861276,5.9700358,5.5956268,5.6956934,5.3780408,5.1566126,5.6118624,5.1653212,5.3909444,5.430194,5.112818,5.3750278
TRHDE,6.6662288,6.5287992,5.3038374,5.4021576,5.307419,5.7700252,5.643349,5.0998488,5.2221406,5.4280722,5.322881,5.5054806,5.538352,4.2706558,4.51355,5.2003816,5.587937,6.0958952,6.059159,5.7293912,5.7767474,5.404932,5.6195692,5.7550088
CSK,5.2847255,4.7954975,5.5112568,5.268207,4.9607644,5.591267,5.4524102,5.175741,5.7546032,5.0031992,5.088011,5.3382552,5.3258412,5.833796,5.501017,5.778213,5.1489072,5.1261798,5.0288102,4.8909996,5.2713084,5.1002706,5.2285216,5.4191262
ZNF542P,5.1282916,5.544495,5.2362902,5.3107516,5.0993427,5.0175828,5.263854,5.0493606,5.1773478,5.6221418,5.6088366,5.7514636,5.1054467,4.6738132,4.7654153,4.9792052,5.2576538,5.719406,5.62062,5.5908918,5.2940346,5.2644846,5.1892484,5.15362
CPT1B,5.2429022,5.331483,5.268887,5.3619452,5.1474298,5.4424824,5.1342698,5.476333,5.314233,5.0520052,5.03098,5.2136904,5.263854,5.6934836,5.465308,5.6838306,5.114432,5.2613888,5.2665032,5.0506396,5.2469302,5.6231286,5.3608442,5.5529964
PAFAH2,5.205571,5.1245548,5.2242332,5.3371984,5.0566512,5.2940346,5.3791548,5.2512972,5.6084302,4.9566692,5.2232354,5.1731032,5.255271,5.5263028,5.3509798,5.2193244,5.0678492,5.0248074,4.974519,5.263854,5.1987368,5.205571,5.1586132,5.0248074
STON2,5.3503456,5.5448482,5.5815862,5.3559064,5.426303,5.5499518,5.517335,5.4900864,4.9099082,5.3151804,5.8343958,4.9431582,5.2093866,4.7627138,4.9080502,5.315839,4.9211684,5.7101324,5.8732922,5.9059518,5.1027758,5.314233,5.2603092,5.538997
GBP5,5.065808,4.0221262,5.0474278,5.079774,4.5112848,5.1712418,5.8379322,5.1819124,7.9083666,5.4191262,4.246135,5.8532076,6.141098,7.6331154,7.002758,6.4093126,5.2782964,7.1141998,5.8640108,4.8963774,5.8915092,5.3472434,5.4191262,5.6592824
RBL1,5.4968142,4.8263,5.2422042,5.1275356,5.0030612,5.1915246,5.2339144,5.0191272,5.4332956,5.4397314,5.0140054,5.1224712,5.4631752,6.1983234,6.0180534,5.1715956,4.9663446,4.7426126,5.0991406,5.5610054,5.2886194,5.3826616,4.865056,5.0811064
FAM69A,5.088011,5.212131,5.04676,5.3056394,5.6172256,5.286579,5.4201278,5.0039248,5.7124708,5.1638408,5.7898984,4.6732416,5.4198224,5.9944168,5.9826538,5.6858714,5.1170734,4.9378498,4.90463,4.9932888,4.9629404,5.450054,5.0082844,5.4397314
PSD4,5.1408322,5.3719898,5.4208966,5.0229966,5.2070046,5.1119382,5.1380356,5.0678492,5.4603006,5.2647712,4.8150138,5.0583955,5.3534264,6.1315682,5.6452732,5.6484286,5.065808,4.9478666,5.1347232,5.430194,4.8331374,4.9113534,5.3274452,5.1474298
ZNF184,4.8797842,5.064753,5.0678492,5.1685342,5.4329426,5.3038374,5.192524,5.339679,5.6327276,5.3382552,5.0856438,5.1314198,4.9582402,5.7542172,5.2915462,5.2559746,4.9818286,5.2998508,5.307776,5.5351734,5.2087778,5.225707,4.9675206,5.4470562
NCAPD3,5.6270504,5.1358328,5.4999194,5.1092262,5.04676,5.3701226,5.6266758,5.2832164,5.4887996,5.1744064,5.0400504,5.3932996,5.195294,5.7912862,5.259668,5.2425282,5.1122654,5.0925818,5.2489748,5.1568858,5.4437808,5.3066942,5.2253682,5.2103052
RRP1B,5.2151798,5.1556774,5.331483,4.9536146,5.2519286,5.1062748,5.2405142,5.0277054,5.205571,5.3668262,5.0438808,5.2603092,5.2228916,5.498559,5.6411728,5.3743044,5.1805398,5.1980514,5.1549866,5.2755752,5.234273,5.160822,5.4431314,5.1363656
